Website Name,Product URL,Product Category,Title,Quantity,Ex VAT Price,Inc VAT Price,Currency,Brand,Condition,Product Description,Image Src 1,Image Position 1,Image Src 2,Image Position 2,Image Src 3,Image Position 3,Image Src 4,Image Position 4,Image Src 5,Image Position 5,Image Src 6,Image Position 6,Image Src 7,Image Position 7
soundwall.info,https://www.soundwall.info/produkt/ref-2052-yamaha-pm5d-digital-mischpult/,Audio,Ref 2052 Yamaha PM5D digital Mischpult,,3100.00,POA,EUR,Yamaha,sehr guter Zustand,"gebraucht, sehr guter Zustand
PM5D im Case
PSU im Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2020/05/Ref-2052-Yamaha-PM5D-1.jpg,1,https://www.soundwall.info/wp-content/uploads/2020/05/Ref-2052-Yamaha-PM5D-2.jpg,2,https://www.soundwall.info/wp-content/uploads/2020/05/Ref-2052-Yamaha-PM5D-3.jpg,3,https://www.soundwall.info/wp-content/uploads/2020/05/Ref-2052-Yamaha-PM5D-4.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2570-robe-robin-led-beam-150/,Featured,Ref 2570 Robe Robin Led Beam 150,,8400.00,POA,EUR,Robe,in 8er Cases,"in 8er Cases
gebraucht, sehr guter Zustand
500 – 3000 Std
4 Cases verfügbar
jetzt anfragen
Preis per Case (8 Stk.)
 ",https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2570-Robe-Robin-LED-Beam-150-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2570-Robe-Robin-LED-Beam-150-1.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2570-Robe-Robin-LED-Beam-150-3.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2531-stairville-led-lichtset/,Featured,Ref 2531 Stairville LED Lichtset,,490.00,POA,EUR,Stairville,neuwertig,"neuwertig
8 x Stairville Quad Par Profile 5 x 8
2 x Accucase Taschen
8 x Globaltruss Quickclamps
1 x Stairville LED Foot 8 Controller
1 x komplette Verkabelung
jetzt anfragen
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2531-Stairville-Set-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2531-Stairville-Set-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2531-Stairville-Set-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2531-Stairville-Set-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2504-clay-paky-scenius-spots/,Featured,Ref 2504 Clay Paky Scenius Spots,,1300.00,POA,EUR,Clay,guter Zustand,"gebraucht, guter Zustand
ca. 2000 bis 2500 Std.
2 Stk. im Doppelcase
mit Sicherungsseil, Clamps
getested – 100% ok
8 Doppelcases verfügbar
jetzt anfragen
Preis / Doppelcase",https://www.soundwall.info/wp-content/uploads/2026/03/Ref-2504-Clay-Paky-Scenius-Spots-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/03/Ref-2504-Clay-Paky-Scenius-Spots-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/03/Ref-2504-Clay-Paky-Scenius-Spots-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2450-robe-mmx-spot-movinghead-paket/,Featured,Ref 2450 Robe MMX Spot Movinghead Paket,,15500.00,POA,EUR,Robe,10 x Robe MMX Movingheads,"10 x Robe MMX Movingheads
aus Festinstallation – wie neu
sehr wenig gesamt Stunden
alle Geräte haben neue Lampen mit ca. 100 Std.
in Doppelcases
jetzt anfragen
Paket Preis",https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2450-Robe-MMX-Spot.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2436-martin-mh6-rush-wash-movinghead/,Featured,Ref 2436 Martin MH6 Rush Wash Movinghead,,550.00,POA,EUR,Martin,sehr guter Zustand,"gebraucht, sehr guter Zustand
kompletes Service
Case
incl. Sicherungsseil und Traversenklammern
24 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2436-Martin-MH6-Rush.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2435-martin-mac-aura-wash-movinghead/,Featured,Ref 2435 Martin Mac Aura Wash Movinghead,,950.00,POA,EUR,Martin,sehr guter Zustand,"sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
12 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2435-Martin-Mac-Aura.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2434-clay-paky-sharpy-wash-movinghead/,Featured,Ref 2434 Clay Paky Sharpy Wash Movinghead,,550.00,POA,EUR,Clay,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
50 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2434-Clay-Paky-Sharpy-Wash.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2433-elation-rayzor-360-wash-movinghead/,Featured,Ref 2433 Elation Rayzor 360 Wash Movinghead,,700.00,POA,EUR,Elation,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
80 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2433-Elation-Rayzor-360.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2432-martin-mac-quantum-wash-movinghead/,Featured,Ref 2432 Martin MAC Quantum Wash Movinghead,,1500.00,POA,EUR,Martin,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
10 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2432-Martin-MAC-Quantum-Wash.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2431-clay-paky-axcor-spot-300-movinghead/,Featured,Ref 2431 Clay Paky Axcor Spot 300 Movinghead,,1250.00,POA,EUR,Clay,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
6 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2431-Clay-Paky-Axcor-Spot-300.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2430-martin-rush-mh5-movinghead/,Featured,Ref 2430 Martin Rush MH5 Movinghead,,700.00,POA,EUR,Martin,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
14 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2430-Martin-Rush-MH5.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2429-martin-mac-viper-profile-movinghead/,Featured,Ref 2429 Martin MAC Viper Profile Movinghead,,1250.00,POA,EUR,Martin,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
50 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2429-Martin-Mac-Viper-Profile.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2428-martin-mac-quantum-profile-movinghead/,Featured,Ref 2428 Martin Mac Quantum Profile Movinghead,,1550.00,POA,EUR,Martin,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
10 Stk. verfügbar
jetzt anfragen
Stückpreis
 ",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2428-Martin-Mac-Quantum-Profile.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2427-robe-bmfl-blade-movinghead/,Featured,Ref 2427 Robe BMFL Blade Movinghead,,2200.00,POA,EUR,Robe,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
40 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2427-Robe-BMFL-Blade.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2426-robe-bmfl-spot/,Featured,Ref 2426 Robe BMFL Spot,,1450.00,POA,EUR,Robe,sehr guter Zustand,"gebraucht, sehr guter Zustand
komplett servisiert
cased
inkl. Sicherungsseil und Traversenklammern
40 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2426-Robe-BMFL-Spot.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2425-ma-erweiterung-npu-ma2/,Featured,Ref 2425 MA Erweiterung NPU MA2,,1990.00,POA,EUR,MA,sehr guter Zustand,"gebraucht, sehr guter Zustand
8 DMX
9 Stk verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2425-MA-Extension-NPU-MA2.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2424-grandma-2-light-lichtmischpult/,Featured,Ref 2424 GrandMA 2 light Lichtmischpult,,10499.00,POA,EUR,GrandMA,sehr guter Zustand,"gebraucht, sehr guter Zustand
8 GB
complettes Service
cased
2 Stk. verfügbar
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2424-GrandMA-2-light.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2423-grandma-2-full-size-lichtmischpult/,Featured,Ref 2423 GrandMA 2 full size Lichtmischpult,,15900.00,POA,EUR,GrandMA,top Zustand,"gebraucht, top Zustand
8 GB
servisiert
Case
jetzt anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2025/06/Ref-2423-GrandMA-2-full-size.png,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2231-ma-scancommander-tourpack/,Featured,Ref 2231 MA Scancommander Tourpack,,650.00,POA,EUR,MA,guter Zustand,"gebraucht – guter Zustand
im Case
jetzt anfragen
Stk Preis",https://www.soundwall.info/wp-content/uploads/2023/03/Ref-2231-MA-Scancommander-Tourpack.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2455-fabulux-master-outdoor-39mm-led-screen-56-m%c2%b2/,Featured,"Ref 2455 Fabulux Master Outdoor 3,9mm LED Screen – 56 m²",,169990.00,POA,EUR,Fabulux,sehr guter Zustand,"gebraucht, sehr guter Zustand
224 x LED Fabulux Master Outdoor Cabinet P3.91, 3.9mm, 50x50cm
010 x LED Fabulux Master Outdoor Groundstack Set 2x4m
038 x LED Fabulux Master Outdoor Hanging Bar, 1er Set
007 x LED Fabulux Master Outdoor Stabilizing Coupler, 6er Set
005 x LED Fabulux Master Outdoor Bar Connecting Plates, 12er Set
008 x LED Fabulux Master Outdoor Cabinet Connecting Plate, 48er Set
201 x 230V powerCON TRUE1 Link-Kabel 0.6m
283 x Ethercon Kabel Cat5e 0.6m
002 x LED Prozessor Novastar MCTRL4K
alles in Cases
jetzt anfragen
Paketpreis",https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2455-Fabulux-Master-Outdoor-LED-Screen-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2025/08/Ref-2455-Fabulux-Master-Outdoor-LED-Screen-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2573-allen-heath-qu-5-digital-mischpult/,Featured,Ref 2573 Allen & Heath QU-5 digital Mischpult,,1541.00,POA,EUR,Allen,Neuware mit voller Garantie,"Neuware mit voller Garantie
in orig. Verpackung
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2573-AH-QU5-Mixer-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2573-AH-QU5-Mixer-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2567-ld-systems-pa1600x-endstufe/,Featured,Ref 2567 LD Systems PA1600X Endstufe,,299.00,POA,EUR,LD,gebraucht,"gebraucht
100% in Funktion
mit einstellbarem Tiefpassfilter bis 1200Hz
dadurch kann der Amp als Bassendstufe ohne extra Frequenzweiche verwendet werden.
2 x 1100 Watt @ 4 Ohm
2 x 700 Watt @ 8 Ohm
21 Kg
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2567-LD-Systems-PA1600X-Amp-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/09/Ref-2567-LD-Systems-PA1600X-Amp-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2565-sommer-kabel-20-meter-nl8-speakon-kabel-8-x-25-sc-elephant-825/,Featured,"Ref 2565 Sommer Kabel 20 Meter NL8 Speakon Kabel – 8 x 2,5 SC-Elephant-825",,360.00,POA,EUR,Sommer,gebraucht,"2 Stück im Paket, gebraucht
kaum verwendet
mit Neutrik Speakon Stecker
Packetpreis",https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2565-Sommer-Cable-20m-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2565-Sommer-Cable-20m-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2564-martin-audio-em26-tops/,Featured,Ref 2564 Martin Audio EM26 Tops,,300.00,POA,EUR,Martin,guter Zustand,"gebraucht – guter Zustand
8 x schwarze Version
2 x grüne Version
getested – 100% in Funktion
Verkauf nur Pärchen
Preis pro Paar",https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2564-Martin-Audio-EM26-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2564-Martin-Audio-EM26-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2564-Martin-Audio-EM26-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2557-cat-5-patchkabel-set/,Shop CASES,Ref 2557 Cat 5 Patchkabel Set,,40.00,POA,EUR,Cat,gebraucht,"gebraucht
5 Stk., je 5 Meter
mit Neutrik Stecker
Paketpreis
 ",https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2557-Cat-5-patchcabel-set.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2556-dmx-kabel-paket-3-polig/,Shop CASES,Ref 2556 DMX Kabel Paket – 3 Polig,,50.00,POA,EUR,DMX,neuwertig,"neuwertig
1 x 20 Meter
1 x 10 Meter
8 x 2 Meter
Paketpreis",https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2556-DMX-Cable-package.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2555-sommer-kabel-transit-mc-2005-hybrid-patchkabel/,Shop CASES,Ref 2555 Sommer Kabel Transit MC 2005 – hybrid Patchkabel,,60.00,POA,EUR,Sommer,guter Zustand,"gebraucht, guter Zustand
5 Meter Patchkabel
5 x CAT 5 mit Neutrik Stecker
2 x HD-SDI
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/08/Ref-2555-Sommer-Cable-Transit-MC.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2554-db-max-adapter-kabel/,Shop CASES,Ref 2554 D&B MAX Adapter Kabel,,50.00,POA,EUR,D&B,6 Stk. im Set,"gebraucht, 6 Stk. im Set
XLR auf EP5
15 cm
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2554-DB-MAX-Adapter-cable.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2553-cordial-kabel-ep5-auf-nl4/,Shop CASES,Ref 2553 Cordial Kabel – EP5 auf NL4,,80.00,POA,EUR,Cordial,2 Stk. im Set,"gebraucht, 2 Stk. im Set
4 x 2,5 mm²
EP5 Stecker auf NL4
10 Meter
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2553-Cordial-Cable-EP5.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2552-speakon-adapter-kabel-nl4-auf-nl2/,Shop CASES,Ref 2552 Speakon Adapter Kabel NL4 auf NL2,,20.00,POA,EUR,Speakon,2 Stk. im Set,"gebraucht, 2 Stk. im Set
50 cm – 4 x 4 mm²
1 x NL4 auf NL2 Stecker
1 x NL4 auf NL2 Buchsen
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2552-Speakon-Adapter-Cable.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2551-cordial-kabel-4-x-25-mm%c2%b2/,Shop CASES,"Ref 2551 Cordial Kabel 4 x 2,5 mm²",,100.00,POA,EUR,Cordial,gebraucht,"gebraucht
60 cm Länge
NL4 auf NL4
8 Stk. im Paket
Paketpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2551-Cordial-Kabel-60cm.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2550-akg-wms-450-d5-funkmikrofon-set/,Featured,Ref 2550 AKG WMS 450 – D5 Funkmikrofon Set,,240.00,POA,EUR,AKG,guter Zustand,"gebraucht, guter Zustand
Frequenz: 650.100 – 680.000
1 x WMS 450 Empfänger, Netzteil und 2 Antennen
1 x WMS 450 Handsender mit D5 Kapsel
im Koffer mit Mikrofonklemme
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2550-AKG-WMS-450-D5-HF-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2550-AKG-WMS-450-D5-HF-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2549-akg-wms-470-taschensender-set/,Featured,Ref 2549 AKG WMS 470 – Taschensender Set,,180.00,POA,EUR,AKG,guter Zustand,"gebraucht, guter Zustand
Frequenz: 500.100 – 530-500
1 x WMS 470 Empfänger, Netzteil und 2 Antennen
1 x WMS 470 Taschensender
1 x Einbauwinkel
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2549-AKG-WMS-470-Pockettransmitter-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2549-AKG-WMS-470-Pockettransmitter-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2548-akg-wms-470-d5-funkmikrofon-set/,Featured,Ref 2548 AKG WMS 470 – D5 Funkmikrofon Set,,210.00,POA,EUR,AKG,guter Zustand,"gebraucht, guter Zustand
Frequenz: 500.100 – 530-500
1 x WMS 470 Empfänger, Netzteil und 2 Antennen
1 x WMS 470 Handsender mit D5 Kapsel
1 x Einbauwinkel
Setpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2548-AKG-WMS-470-D5-HF-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2548-AKG-WMS-470-D5-HF-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2548-AKG-WMS-470-D5-HF-1.jpg,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2547-akg-c519-kondensator-anklipp-mikrofon/,Featured,Ref 2547 AKG C519 Kondensator Anklipp Mikrofon,,99.00,POA,EUR,AKG,guter Zustand,"gebraucht, guter Zustand
abnehmbares Kabel
mit Tasche
mini XLR
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2547-AKG-C519-Kondensator-Mikrofon.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2546-fisher-amps-alc-89-akku-lader/,Featured,Ref 2546 Fisher Amps ALC 89 Akku Lader,,299.00,POA,EUR,Fisher,sehr guter Zustand,"gebraucht, sehr guter Zustand
19″ Lader 1HE
für 8 x 9 V NiMH Block Akku
Ladezustandanzeige
Ladezeit ca 2 h
inkl. 7 Stk. Varta 200 ma/h Akkus
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2546-Fisher-Amps-ALC-89.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2545-led-par-stairville-quad-par-profile-5x8/,Featured,Ref 2545 LED PAR Stairville Quad Par Profile 5×8,,100.00,POA,EUR,LED,neuwertig,"neuwertig
Lichtquelle: 5 x 4-in-1 8 W RGBW LEDs
Lichtleistung: ca. 9000 Lux @ 1 m (RGBW)
Abstrahlwinkel: 25°
Ansteuerung: DMX 512 (4, 6, oder 8 Kanäle), Musiksteuerung über eingebautes Mikrophon
DMX Ein- und Ausgang: 3 pol. XLR
Strom Ein- und Ausgang: IEC (Kaltgeräte-Buchse)
bei Kauf von mehreren Sets bitte Versandpeis anfragen
Setpreis (2 Stk)",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2545-LED-Par-Stairville-Quad-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2545-LED-Par-Stairville-Quad-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2545-LED-Par-Stairville-Quad-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2545-LED-Par-Stairville-Quad-5.jpg,4,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2545-LED-Par-Stairville-Quad-1.jpg,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2543-4-x-global-truss-super-clamp/,Featured,Ref 2543 4 x Global Truss Super Clamp,,60.00,POA,EUR,4,gebraucht,"gebraucht
Inkl. M10 Zapfen
Max. 15 kg Tragkraft
Gewicht nur 0,44 kg
In allen Positionen montierbar
Öffnung: 13 – 55 mm
4 Stk im Paket
Paketpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2543-Global-Truss-Super-Clamp.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2540-seeburg-acoustic-line-a4-box/,Featured,Ref 2540 Seeburg Acoustic Line A4 Box,,399.00,POA,EUR,Seeburg,sehr guter Zustand,"gebraucht, sehr guter Zustand
Einzelstück
neuer Frontschaum
100% in Funktion
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2540-Seeburg-Acoustic-Line-A4-box-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2540-Seeburg-Acoustic-Line-A4-box-3.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2540-Seeburg-Acoustic-Line-A4-box-4.jpg,3,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2540-Seeburg-Acoustic-Line-A4-box-1.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2530-2-x-varytec-wind-up-stativ/,Featured,Ref 2530 2 x Varytec Wind-Up Stativ,,320.00,POA,EUR,2,wurde 3 mal verwendet,"neuwertig – wurde 3 mal verwendet
maximale Höhe: 4 m
minimale Last: 25 kg
maximale Last: 85 kg
Transportmaß: 1,75 m
Gewicht: 25 kg
mit T Bar und Traversenadapter
jetzt anfragen
Paketpreis",https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2530-Varytec-Wind-Up-Stativ-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/07/Ref-2530-Varytec-Wind-Up-Stativ-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2527-crown-xli-1500-endstufe/,Featured,Ref 2527 Crown XLI 1500 Endstufe,,200.00,POA,EUR,Crown,guter Zustand,"gebraucht, guter Zustand
2 x 330 Watt @ 8 Ohm
2 x 450 Watt @ 4 Ohm
12,7 Kg
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/06/Ref-2527-Crown-XLI-1500-Amp-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/06/Ref-2527-Crown-XLI-1500-Amp-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2525-nexo-ps10td-analog-controller/,Featured,Ref 2525 Nexo PS10TD analog Controller,,299.00,POA,EUR,Nexo,guter Zustand,"gebraucht, guter Zustand
geprüft
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/06/Ref-2525-Nexo-PS10TD-controller.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2521-yamaha-my16ae-karte/,Featured,Ref 2521 Yamaha MY16AE Karte,,199.00,POA,EUR,Yamaha,sehr guter Zustand,"gebraucht, sehr guter Zustand
AES / EBU Karte für viele Yamaha Pulte
bei Kauf von mehreren Stk. bitte Versandpreis anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/06/Ref-2521-Yamaha-MY16AE-Card-2.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/06/Ref-2521-Yamaha-MY16AE-Card-1.jpg,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2512-allen-heath-sq5-digital-mischpult/,Shop TON,Ref 2512 Allen & Heath SQ5 digital Mischpult,,1900.00,POA,EUR,Allen,sehr guter Zustand,"gebraucht, sehr guter Zustand
minimale Gebrauchsspuren
in orig. Verpackung
100% ok
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/05/Ref-2512-Allen-Heath-SQ5.jpg,1,,2,,3,,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2501-yamaha-ls9-16-digital-mischpult/,Featured,Ref 2501 Yamaha LS9-16 digital Mischpult,,499.00,POA,EUR,Yamaha,gebraucht,"gebraucht
technisch gut
optisch einige Gebrauchspuren
mit Rackschienen
ohne Case
bei Kauf von mehreren Stk bitte Versandpreis anfragen
Stückpreis
 ",https://www.soundwall.info/wp-content/uploads/2026/02/Ref-2501-Yamaha-LS9-16-4.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/02/Ref-2501-Yamaha-LS9-16-5.jpg,2,https://www.soundwall.info/wp-content/uploads/2026/02/Ref-2501-Yamaha-LS9-16-3.jpg,3,https://www.soundwall.info/wp-content/uploads/2026/02/Ref-2501-Yamaha-LS9-16-2.jpg,4,,5,,6,,7
soundwall.info,https://www.soundwall.info/produkt/ref-2486-yamaha-ad8hr-mikrofonvorverstaerker/,Featured,Ref 2486 Yamaha AD8HR Mikrofonvorverstärker,,200.00,POA,EUR,Yamaha,sehr guter Zustand,"gebraucht, sehr guter Zustand
8-Kanal fernsteuerbarer Mikrofonvorverstärker A/D Wandler
passend für DM 1000/ 2000 oder PM5D und viele andere
bei Kauf von mehreren Stk bitte Versandpreis anfragen
Stückpreis",https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2486-Yamaha-AD8HR-3.jpg,1,https://www.soundwall.info/wp-content/uploads/2026/01/Ref-2486-Yamaha-AD8HR-2.jpg,2,,3,,4,,5,,6,,7
